distance,traffic,weather,stock,delay,eta
1650,Medium,Clear,Yes,0,28.5
767,Medium,Rain,Yes,0,14.283333333333333
1176,Medium,Rain,Yes,1,21.6
5,High,Clear,No,1,2.5833333333333335
225,High,Rain,No,1,7.25
1666,High,Rain,Yes,1,30.266666666666666
580,High,Clear,Yes,0,10.666666666666666
1754,High,Clear,Yes,0,30.733333333333334
841,Low,Clear,No,0,15.516666666666667
910,Medium,Clear,No,1,17.166666666666664
319,Low,Clear,Yes,0,5.316666666666666
1709,Medium,Rain,No,1,31.983333333333334
329,Medium,Rain,Yes,0,6.983333333333333
991,Medium,Clear,No,1,18.516666666666666
480,Low,Rain,No,1,10.5
1067,High,Rain,Yes,1,20.283333333333335
564,High,Clear,No,1,11.9
1322,Low,Rain,Yes,0,23.533333333333335
78,High,Rain,Yes,1,3.3
1223,High,Rain,No,1,24.383333333333333
403,High,Rain,No,1,10.216666666666667
346,Low,Clear,No,0,7.266666666666667
475,High,Clear,No,1,10.416666666666668
1178,Medium,Clear,Yes,0,20.633333333333333
1888,High,Clear,Yes,0,32.96666666666667
771,High,Clear,No,1,15.35
145,High,Clear,No,1,4.916666666666666
714,Low,Clear,Yes,0,11.9
898,Medium,Clear,Yes,0,15.466666666666667
1966,Low,Rain,No,1,35.766666666666666
404,Medium,Rain,Yes,0,8.233333333333334
1274,Medium,Clear,Yes,0,22.233333333333334
825,Low,Rain,No,1,16.25
707,High,Clear,No,1,14.283333333333333
224,Medium,Rain,Yes,0,5.233333333333333
1233,High,Clear,Yes,0,22.05
1411,Low,Clear,Yes,0,24.016666666666666
1601,Medium,Clear,Yes,0,27.683333333333334
718,Medium,Clear,Yes,0,12.466666666666667
1078,Medium,Clear,Yes,0,18.966666666666665
1462,High,Clear,No,1,27.366666666666667
1505,High,Rain,Yes,1,27.583333333333332
1852,High,Clear,Yes,0,32.36666666666667
1683,Low,Rain,Yes,0,29.55
1352,High,Clear,Yes,0,24.033333333333335
1690,Low,Rain,Yes,0,29.666666666666668
1726,Low,Rain,No,1,31.766666666666666
435,Medium,Clear,Yes,0,7.75
1869,High,Clear,No,1,34.15
16,Low,Clear,Yes,0,0.26666666666666666
510,Low,Rain,No,1,11.0
726,Low,Rain,Yes,0,13.1
1084,Medium,Clear,Yes,0,19.066666666666666
1074,Medium,Rain,No,1,21.4
1930,High,Clear,Yes,0,33.666666666666664
1538,Low,Clear,No,1,27.633333333333333
622,High,Rain,Yes,1,12.366666666666667
1348,Low,Clear,No,1,24.466666666666665
818,High,Clear,Yes,0,14.633333333333333
1555,Medium,Clear,No,1,28.416666666666668
594,Medium,Rain,No,1,12.9
1353,High,Clear,Yes,0,24.05
870,Low,Clear,Yes,0,14.5
115,Low,Clear,No,0,3.416666666666667
1788,Medium,Rain,Yes,1,31.8
149,Medium,Rain,No,1,5.483333333333333
797,Low,Clear,Yes,0,13.283333333333333
1772,Medium,Clear,Yes,0,30.533333333333335
697,High,Clear,Yes,0,12.616666666666667
1910,Low,Rain,No,1,34.83333333333333
282,Medium,Clear,No,1,6.7
1235,Low,Rain,Yes,0,22.083333333333332
509,High,Clear,Yes,0,9.483333333333333
1447,High,Rain,Yes,1,26.616666666666667
1651,Low,Clear,Yes,0,28.016666666666666
1522,High,Clear,Yes,0,26.866666666666667
1553,High,Rain,No,1,29.883333333333333
744,High,Clear,Yes,0,13.4
1768,Low,Clear,No,1,31.466666666666665
364,High,Clear,Yes,0,7.066666666666666
1156,High,Clear,No,1,22.266666666666666
557,High,Clear,Yes,0,10.283333333333333
2000,High,Clear,Yes,0,34.833333333333336
1311,Low,Rain,No,1,24.85
478,High,Clear,No,1,10.466666666666667
8,Low,Rain,Yes,0,1.1333333333333333
1025,Medium,Clear,Yes,0,18.083333333333332
370,High,Clear,No,1,8.666666666666668
308,Medium,Clear,Yes,0,5.633333333333334
425,Medium,Clear,Yes,0,7.583333333333333
1442,Medium,Clear,No,1,26.533333333333335
60,High,Rain,Yes,1,3.0
1934,High,Rain,No,1,36.233333333333334
449,High,Clear,No,1,9.983333333333334
1996,High,Clear,Yes,0,34.766666666666666
1565,Low,Rain,Yes,0,27.583333333333332
488,Low,Clear,No,0,9.633333333333333
1796,Medium,Rain,Yes,1,31.933333333333334
1498,Low,Rain,Yes,0,26.466666666666665
1404,High,Clear,No,1,26.4
694,Medium,Rain,No,1,14.566666666666666
888,Low,Clear,No,0,16.3
172,Medium,Clear,Yes,0,3.3666666666666667
1666,Medium,Clear,No,1,30.266666666666666
127,High,Rain,Yes,1,4.116666666666667
545,High,Rain,Yes,1,11.083333333333334
1297,High,Rain,Yes,1,24.116666666666667
332,Low,Rain,No,1,8.033333333333333
1147,High,Clear,No,1,22.116666666666667
1340,High,Rain,Yes,1,24.833333333333332
1492,Medium,Rain,Yes,1,26.866666666666667
1304,Medium,Rain,No,1,25.233333333333334
1296,Medium,Clear,No,1,24.1
766,Medium,Rain,No,1,15.766666666666667
1892,Low,Clear,No,1,33.53333333333333
1984,Low,Clear,No,1,35.06666666666667
1891,High,Rain,No,1,35.516666666666666
1954,Low,Clear,Yes,0,33.06666666666667
548,Low,Rain,No,1,11.633333333333333
1999,Medium,Clear,No,1,35.81666666666667
1865,Low,Rain,Yes,0,32.58333333333333
133,Low,Clear,Yes,0,2.216666666666667
909,High,Rain,No,1,18.65
130,High,Clear,Yes,0,3.1666666666666665
1465,Medium,Clear,Yes,0,25.416666666666668
1325,Medium,Clear,Yes,0,23.083333333333332
1657,Medium,Rain,Yes,1,29.616666666666667
1631,Medium,Clear,No,1,29.683333333333334
433,Medium,Clear,No,1,9.216666666666667
450,Low,Rain,Yes,0,8.5
1999,Medium,Clear,Yes,0,34.31666666666667
79,Low,Rain,No,1,3.8166666666666664
1908,High,Rain,No,1,35.8
87,Medium,Clear,No,1,3.45
558,Medium,Clear,No,1,11.3
88,High,Rain,Yes,1,3.466666666666667
1640,High,Rain,Yes,1,29.833333333333332
984,Low,Rain,No,1,18.9
1227,Low,Rain,Yes,0,21.95
86,High,Rain,No,1,4.933333333333334
1849,Medium,Clear,No,1,33.31666666666666
1024,Low,Rain,Yes,0,18.566666666666666
1276,Medium,Clear,Yes,0,22.266666666666666
1800,Medium,Rain,No,1,33.5
1932,Low,Clear,Yes,0,32.7
204,Low,Rain,No,1,5.9
64,Low,Rain,Yes,0,2.0666666666666664
1193,High,Clear,No,1,22.883333333333333
1415,High,Clear,No,1,26.583333333333332
774,High,Rain,Yes,1,14.9
458,Low,Clear,No,0,9.133333333333333
244,Low,Clear,Yes,0,4.066666666666666
1514,High,Rain,No,1,29.233333333333334
547,Medium,Rain,Yes,0,10.616666666666667
914,Low,Rain,Yes,0,16.233333333333334
789,Low,Rain,No,1,15.65
1645,Low,Rain,No,1,30.416666666666668
1882,Medium,Clear,No,1,33.86666666666667
137,Low,Rain,Yes,0,3.283333333333333
827,Medium,Rain,Yes,0,15.283333333333333
1991,Low,Clear,No,1,35.18333333333333
1031,Low,Rain,Yes,0,18.683333333333334
1557,Medium,Clear,Yes,0,26.95
1882,Low,Clear,No,1,33.36666666666667
1616,High,Clear,No,1,29.933333333333334
1538,Low,Clear,Yes,0,26.133333333333333
834,High,Clear,No,1,16.4
1486,Low,Rain,Yes,0,26.266666666666666
560,Low,Clear,Yes,0,9.333333333333334
1603,Medium,Clear,No,1,29.216666666666665
669,Low,Clear,Yes,0,11.15
1155,Low,Clear,Yes,0,19.75
518,Low,Clear,No,0,10.133333333333333
974,Medium,Rain,Yes,0,17.733333333333334
1927,Low,Clear,Yes,0,32.61666666666667
1709,Low,Rain,Yes,0,29.983333333333334
127,High,Rain,No,1,5.616666666666667
1445,High,Rain,No,1,28.083333333333332
986,Low,Rain,No,1,18.933333333333334
1823,High,Clear,No,1,33.38333333333333
263,Medium,Clear,Yes,0,4.883333333333334
522,Medium,Rain,No,1,11.7
1573,Medium,Rain,Yes,1,28.216666666666665
1051,High,Rain,Yes,1,20.016666666666666
715,Medium,Rain,Yes,0,13.416666666666666
439,High,Rain,Yes,1,9.316666666666666
143,High,Clear,No,1,4.883333333333333
959,Low,Rain,No,1,18.483333333333334
1062,High,Rain,No,1,21.7
691,Low,Clear,No,0,13.016666666666667
1222,Low,Rain,No,1,23.366666666666667
1813,High,Clear,No,1,33.21666666666667
669,High,Rain,No,1,14.65
1795,High,Clear,No,1,32.91666666666667
913,Medium,Rain,Yes,0,16.71666666666667
1781,Medium,Clear,Yes,0,30.683333333333334
1069,Low,Clear,Yes,0,18.316666666666666
1909,Low,Clear,Yes,0,32.31666666666666
245,Medium,Clear,Yes,0,4.583333333333333
146,Low,Clear,Yes,0,2.433333333333333
528,Low,Rain,No,1,11.3
1699,High,Rain,No,1,32.31666666666666
734,Low,Rain,No,1,14.733333333333333
1273,Medium,Clear,No,1,23.716666666666665
226,Medium,Clear,Yes,0,4.266666666666667
284,High,Rain,No,1,8.233333333333334
959,Medium,Clear,Yes,0,16.483333333333334
818,Low,Clear,Yes,0,13.633333333333333
251,High,Rain,Yes,1,6.183333333333334
1446,High,Rain,No,1,28.1
58,Medium,Clear,Yes,0,1.4666666666666668
1622,Medium,Clear,Yes,0,28.033333333333335
224,Medium,Clear,Yes,0,4.233333333333333
1132,Medium,Rain,No,1,22.366666666666667
1674,Low,Clear,No,1,29.9
1889,Low,Rain,No,1,34.483333333333334
881,Medium,Rain,Yes,0,16.183333333333334
12,High,Clear,Yes,0,1.2
1281,High,Rain,Yes,1,23.85
1989,High,Clear,Yes,0,34.65
25,High,Rain,No,1,3.9166666666666665
1625,Low,Clear,Yes,0,27.583333333333332
1536,Medium,Clear,Yes,0,26.6
1155,Low,Clear,No,1,21.25
686,High,Clear,No,1,13.933333333333334
675,High,Clear,No,1,13.75
63,Low,Rain,Yes,0,2.05
1092,Low,Clear,Yes,0,18.7
1869,Low,Rain,No,1,34.15
62,Low,Rain,Yes,0,2.033333333333333
1896,Medium,Clear,No,1,34.1
1270,Low,Clear,Yes,0,21.666666666666668
711,Medium,Rain,Yes,0,13.35
762,Low,Rain,No,1,15.2
27,High,Clear,No,1,2.95
287,Medium,Clear,No,1,6.783333333333333
1988,High,Rain,No,1,37.13333333333333
1038,Medium,Clear,Yes,0,18.3
1998,Medium,Rain,No,1,36.8
1733,Low,Rain,Yes,0,30.383333333333333
246,Low,Rain,No,1,6.6
1969,Medium,Clear,No,1,35.31666666666667
119,Low,Rain,Yes,0,2.9833333333333334
1949,Medium,Clear,Yes,0,33.483333333333334
117,Medium,Clear,No,1,3.95
958,High,Clear,No,1,18.46666666666667
1729,Low,Clear,Yes,0,29.316666666666666
1081,Medium,Rain,Yes,1,20.016666666666666
981,High,Clear,No,1,18.85
1772,Low,Clear,No,1,31.533333333333335
1648,Medium,Clear,Yes,0,28.466666666666665
669,High,Rain,No,1,14.65
1789,Medium,Rain,Yes,1,31.816666666666666
1209,High,Clear,Yes,0,21.65
1383,High,Rain,Yes,1,25.55
757,Medium,Rain,No,1,15.616666666666667
1897,High,Rain,Yes,1,34.11666666666667
544,Medium,Clear,Yes,0,9.566666666666666
1520,Medium,Rain,No,1,28.833333333333332
1052,Low,Rain,Yes,0,19.033333333333335
1836,High,Rain,Yes,1,33.1
1756,High,Rain,No,1,33.266666666666666
1540,Medium,Clear,No,1,28.166666666666668
1427,Medium,Clear,No,1,26.283333333333335
338,High,Clear,No,1,8.133333333333333
456,Medium,Rain,Yes,0,9.1
637,Medium,Clear,No,1,12.616666666666667
77,High,Rain,Yes,1,3.283333333333333
1650,Medium,Rain,Yes,1,29.5
572,Medium,Clear,Yes,0,10.033333333333333
293,Medium,Rain,No,1,7.883333333333334
171,Low,Clear,No,0,4.35
1950,High,Rain,No,1,36.5
486,Low,Clear,No,0,9.6
1504,Medium,Rain,Yes,1,27.066666666666666
1860,Medium,Rain,No,1,34.5
1789,High,Clear,No,1,32.81666666666666
1663,Medium,Clear,Yes,0,28.716666666666665
1924,Low,Clear,No,1,34.06666666666667
593,Low,Rain,No,1,12.383333333333333
1111,Low,Rain,No,1,21.516666666666666
702,High,Rain,Yes,1,13.7
22,Medium,Clear,No,1,2.3666666666666667
211,Medium,Clear,No,1,5.516666666666667
1875,High,Clear,No,1,34.25
1477,Medium,Clear,No,1,27.116666666666667
1267,Medium,Rain,No,1,24.616666666666667
1474,Low,Clear,Yes,0,25.066666666666666
1463,High,Rain,Yes,1,26.883333333333333
1001,Low,Clear,No,1,18.683333333333334
366,Low,Clear,No,0,7.6
1877,High,Clear,No,1,34.28333333333333
1147,Medium,Clear,No,1,21.616666666666667
1459,High,Rain,No,1,28.316666666666666
545,Low,Rain,No,1,11.583333333333334
31,High,Rain,No,1,4.016666666666667
606,Low,Clear,Yes,0,10.1
1201,Low,Rain,No,1,23.016666666666666
26,High,Rain,No,1,3.9333333333333336
1664,Medium,Rain,Yes,1,29.733333333333334
784,High,Rain,No,1,16.566666666666666
1193,High,Rain,No,1,23.883333333333333
1198,Low,Clear,No,1,21.966666666666665
877,High,Clear,No,1,17.116666666666667
1673,High,Clear,No,1,30.883333333333333
1389,Low,Clear,Yes,0,23.65
1370,Medium,Clear,No,1,25.333333333333332
935,Low,Rain,Yes,0,16.583333333333336
518,Medium,Clear,No,1,10.633333333333333
1664,Medium,Rain,Yes,1,29.733333333333334
1345,High,Rain,Yes,1,24.916666666666668
1483,High,Rain,Yes,1,27.216666666666665
1194,High,Rain,Yes,1,22.4
1780,Low,Rain,Yes,0,31.166666666666668
371,High,Rain,No,1,9.683333333333334
1746,Low,Clear,Yes,0,29.6
157,Low,Clear,No,0,4.116666666666667
994,Medium,Clear,No,1,18.566666666666666
550,Medium,Rain,No,1,12.166666666666666
1999,High,Rain,Yes,1,35.81666666666667
884,Low,Clear,Yes,0,14.733333333333333
202,Low,Rain,Yes,0,4.366666666666667
1809,Medium,Rain,Yes,1,32.15
1454,Low,Clear,Yes,0,24.733333333333334
1804,Medium,Rain,No,1,33.56666666666666
999,Medium,Clear,No,1,18.65
1245,Medium,Rain,Yes,1,22.75
1832,High,Rain,No,1,34.53333333333333
1395,Medium,Rain,No,1,26.75
278,Low,Clear,Yes,0,4.633333333333334
1566,Low,Clear,Yes,0,26.6
118,High,Clear,Yes,0,2.966666666666667
1803,Medium,Rain,No,1,33.55
1689,Low,Rain,Yes,0,29.65
1608,Low,Rain,No,1,29.8
1635,Low,Clear,No,1,29.25
1043,Medium,Clear,No,1,19.883333333333333
232,High,Rain,Yes,1,5.866666666666667
628,Medium,Rain,Yes,0,11.966666666666667
1858,Medium,Clear,No,1,33.46666666666667
1765,Medium,Clear,No,1,31.916666666666668
1795,High,Clear,No,1,32.91666666666667
1159,Low,Clear,Yes,0,19.816666666666666
1487,High,Rain,No,1,28.783333333333335
646,Low,Clear,Yes,0,10.766666666666667
862,Low,Clear,Yes,0,14.366666666666667
1298,Medium,Rain,Yes,1,23.633333333333333
1843,Medium,Clear,No,1,33.21666666666667
1528,Low,Rain,Yes,0,26.966666666666665
245,High,Rain,Yes,1,6.083333333333333
1208,Low,Rain,No,1,23.133333333333333
1663,Medium,Clear,Yes,0,28.716666666666665
1901,Medium,Clear,No,1,34.18333333333334
1672,High,Clear,No,1,30.866666666666667
967,High,Clear,No,1,18.616666666666667
677,High,Rain,No,1,14.783333333333333
1111,Low,Rain,Yes,0,20.016666666666666
1761,Medium,Clear,No,1,31.85
1587,High,Rain,Yes,1,28.95
1696,High,Clear,No,1,31.266666666666666
1908,Low,Clear,No,1,33.8
1884,Medium,Clear,Yes,0,32.4
593,Medium,Clear,No,1,11.883333333333333
1008,Medium,Clear,Yes,0,17.8
288,High,Clear,No,1,7.3
1114,High,Clear,Yes,0,20.066666666666666
1447,Medium,Clear,No,1,26.616666666666667
1734,Medium,Clear,Yes,0,29.9
1171,Medium,Rain,Yes,1,21.516666666666666
1979,Medium,Rain,No,1,36.483333333333334
906,Medium,Rain,Yes,0,16.6
1332,Low,Rain,No,1,25.2
1198,High,Clear,Yes,0,21.466666666666665
1243,Medium,Rain,No,1,24.216666666666665
1753,High,Clear,Yes,0,30.716666666666665
1498,Medium,Clear,Yes,0,25.966666666666665
851,Low,Rain,No,1,16.683333333333334
1977,Low,Clear,Yes,0,33.45
63,Low,Clear,Yes,0,1.05
206,Low,Clear,No,0,4.933333333333334
60,High,Rain,Yes,1,3.0
1743,High,Rain,Yes,1,31.55
444,Medium,Rain,No,1,10.4
14,High,Clear,No,1,2.7333333333333334
94,Medium,Clear,Yes,0,2.0666666666666664
1953,Low,Rain,No,1,35.55
141,Medium,Clear,No,1,4.35
1111,Low,Clear,Yes,0,19.016666666666666
303,High,Clear,No,1,7.55
795,High,Rain,No,1,16.75
336,High,Rain,No,1,9.1
707,Medium,Clear,No,1,13.783333333333333
563,Medium,Rain,Yes,0,10.883333333333333
791,High,Clear,No,1,15.683333333333334
1698,High,Rain,No,1,32.3
409,High,Rain,No,1,10.316666666666666
76,Low,Clear,No,0,2.7666666666666666
667,Medium,Clear,No,1,13.116666666666667
1847,Medium,Rain,Yes,1,32.78333333333333
1733,Medium,Rain,Yes,1,30.883333333333333
1520,High,Rain,No,1,29.333333333333332
1692,Low,Clear,Yes,0,28.7
1230,High,Clear,Yes,0,22.0
1175,Low,Clear,No,1,21.583333333333332
1442,Medium,Rain,No,1,27.533333333333335
121,Medium,Rain,No,1,5.016666666666667
664,High,Clear,No,1,13.566666666666666
200,High,Rain,Yes,1,5.333333333333334
1459,Medium,Clear,No,1,26.816666666666666
90,Medium,Rain,No,1,4.5
1489,Low,Rain,Yes,0,26.316666666666666
615,High,Rain,No,1,13.75
871,Low,Rain,Yes,0,15.516666666666667
1451,Medium,Rain,No,1,27.683333333333334
1369,Medium,Rain,Yes,1,24.816666666666666
866,Low,Rain,No,1,16.933333333333334
110,Low,Rain,No,1,4.333333333333333
506,Medium,Clear,Yes,0,8.933333333333334
815,Low,Clear,No,0,15.083333333333334
284,Medium,Clear,No,1,6.733333333333333
934,High,Clear,No,1,18.066666666666666
1343,Medium,Clear,No,1,24.883333333333333
1992,Medium,Rain,No,1,36.7
644,Low,Clear,No,0,12.233333333333333
1304,Low,Clear,No,1,23.733333333333334
1981,High,Rain,Yes,1,35.516666666666666
809,Low,Clear,Yes,0,13.483333333333333
1864,High,Rain,Yes,1,33.56666666666666
1810,Low,Rain,Yes,0,31.666666666666668
1358,Low,Rain,No,1,25.633333333333333
1838,Medium,Rain,No,1,34.13333333333333
1383,High,Clear,No,1,26.05
865,Low,Clear,Yes,0,14.416666666666666
1097,Low,Clear,No,1,20.283333333333335
35,Medium,Clear,Yes,0,1.0833333333333335
319,High,Clear,No,1,7.816666666666666
738,Low,Rain,Yes,0,13.3
689,Medium,Rain,Yes,0,12.983333333333333
95,High,Rain,Yes,1,3.583333333333333
147,Medium,Rain,Yes,0,3.95
1964,Medium,Clear,Yes,0,33.733333333333334
1046,High,Clear,Yes,0,18.933333333333334
1788,Low,Rain,No,1,32.8
466,Low,Rain,Yes,0,8.766666666666666
496,Medium,Clear,No,1,10.266666666666667
844,High,Clear,No,1,16.566666666666666
1265,Medium,Clear,Yes,0,22.083333333333332
1353,Low,Clear,Yes,0,23.05
1639,Medium,Rain,No,1,30.816666666666666
1905,Medium,Clear,No,1,34.25
544,High,Rain,No,1,12.566666666666666
636,Low,Rain,No,1,13.1
87,High,Clear,No,1,3.95
904,Low,Rain,Yes,0,16.066666666666666
201,Low,Clear,No,0,4.85
1817,Low,Rain,Yes,0,31.783333333333335
231,Low,Clear,No,0,5.35
1821,Low,Rain,No,1,33.35
571,Low,Clear,No,0,11.016666666666667
1837,Low,Clear,Yes,0,31.116666666666667
903,High,Clear,Yes,0,16.05
743,Low,Clear,No,0,13.883333333333333
1317,High,Rain,No,1,25.95
731,High,Clear,Yes,0,13.183333333333334
1593,Low,Rain,No,1,29.55
433,Medium,Rain,Yes,0,8.716666666666667
693,Low,Clear,Yes,0,11.55
1711,Medium,Clear,No,1,31.016666666666666
436,Low,Clear,Yes,0,7.266666666666667
81,High,Rain,Yes,1,3.35
1339,Low,Rain,Yes,0,23.816666666666666
151,High,Clear,Yes,0,3.5166666666666666
1302,Low,Rain,No,1,24.7
1082,Medium,Clear,No,1,20.533333333333335
1898,High,Rain,No,1,35.63333333333333
99,Medium,Clear,Yes,0,2.15
1255,Medium,Rain,Yes,1,22.916666666666668
332,High,Clear,Yes,0,6.533333333333333
15,Low,Rain,No,1,2.75
447,Medium,Rain,Yes,0,8.95
999,Low,Clear,No,0,18.15
753,Low,Clear,No,0,14.05
450,Medium,Clear,Yes,0,8.0
522,Medium,Rain,No,1,11.7
1634,Medium,Clear,Yes,0,28.233333333333334
1481,Low,Rain,No,1,27.683333333333334
730,High,Rain,No,1,15.666666666666666
650,High,Clear,No,1,13.333333333333334
1616,High,Rain,No,1,30.933333333333334
1409,Low,Clear,No,1,25.483333333333334
849,High,Clear,No,1,16.65
1321,High,Rain,No,1,26.016666666666666
968,Medium,Rain,Yes,0,17.633333333333333
601,Low,Clear,No,0,11.516666666666667
1625,High,Clear,Yes,0,28.583333333333332
1959,Medium,Clear,Yes,0,33.65
1997,High,Clear,Yes,0,34.78333333333333
513,Medium,Rain,No,1,11.55
1333,Medium,Clear,No,1,24.716666666666665
627,Low,Clear,No,0,11.95
670,High,Rain,Yes,1,13.166666666666666
365,Medium,Rain,Yes,0,7.583333333333333
1004,High,Clear,Yes,0,18.233333333333334
57,Low,Rain,Yes,0,1.95
398,High,Clear,Yes,0,7.633333333333334
108,Medium,Clear,Yes,0,2.3
470,Medium,Rain,Yes,0,9.333333333333332
1195,Medium,Rain,No,1,23.416666666666668
806,High,Clear,Yes,0,14.433333333333334
540,Medium,Rain,No,1,12.0
1814,High,Clear,No,1,33.233333333333334
604,Low,Clear,No,0,11.566666666666666
199,High,Rain,Yes,1,5.316666666666666
1514,Medium,Clear,No,1,27.733333333333334
1256,Medium,Rain,Yes,1,22.933333333333334
1266,Medium,Clear,Yes,0,22.1
1390,Medium,Clear,No,1,25.666666666666668
787,Low,Rain,Yes,0,14.116666666666667
1700,High,Clear,No,1,31.333333333333332
947,Medium,Rain,Yes,0,17.28333333333333
1063,High,Rain,No,1,21.716666666666665
1918,Low,Rain,No,1,34.96666666666667
459,Low,Rain,Yes,0,8.65
1187,High,Clear,No,1,22.783333333333335
1257,High,Rain,Yes,1,23.45
1148,Medium,Clear,Yes,0,20.133333333333333
1227,Medium,Rain,Yes,1,22.45
1434,Low,Rain,Yes,0,25.4
142,High,Clear,Yes,0,3.3666666666666667
1530,Low,Rain,Yes,0,27.0
954,High,Clear,Yes,0,16.9
1555,High,Rain,No,1,29.916666666666668
1577,Medium,Clear,No,1,28.783333333333335
802,Low,Rain,Yes,0,14.366666666666667
955,High,Clear,Yes,0,16.916666666666664
359,Low,Clear,Yes,0,5.983333333333333
1598,High,Clear,No,1,29.633333333333333
1038,Low,Rain,Yes,0,18.8
1966,Low,Rain,Yes,0,34.266666666666666
1177,Low,Clear,No,1,21.616666666666667
1864,High,Clear,No,1,34.06666666666666
1379,High,Clear,No,1,25.983333333333334
1990,Low,Clear,No,1,35.166666666666664
199,High,Clear,No,1,5.816666666666666
1013,High,Clear,No,1,19.883333333333333
577,Medium,Clear,No,1,11.616666666666667
714,Low,Rain,No,1,14.4
236,Low,Rain,No,1,6.433333333333334
1812,Medium,Rain,Yes,1,32.2
153,Medium,Clear,No,1,4.55
1371,Medium,Clear,Yes,0,23.85
1465,Medium,Clear,No,1,26.916666666666668
1366,High,Clear,No,1,25.766666666666666
122,High,Clear,No,1,4.533333333333333
1678,Medium,Rain,No,1,31.466666666666665
1482,High,Clear,Yes,0,26.2
23,High,Clear,Yes,0,1.3833333333333333
348,High,Clear,Yes,0,6.8
894,Medium,Clear,No,1,16.9
1344,Low,Clear,Yes,0,22.9
1377,High,Rain,Yes,1,25.45
920,Low,Rain,Yes,0,16.333333333333336
1431,Low,Clear,No,1,25.85
1410,High,Rain,No,1,27.5
271,Low,Rain,No,1,7.016666666666667
237,High,Clear,Yes,0,4.95
1228,High,Clear,No,1,23.466666666666665
224,High,Rain,No,1,7.233333333333333
1686,High,Clear,Yes,0,29.6
314,Low,Rain,No,1,7.733333333333333
1782,Low,Clear,No,1,31.7
1277,Medium,Rain,Yes,1,23.283333333333335
1372,Medium,Clear,Yes,0,23.866666666666667
1668,Medium,Clear,Yes,0,28.8
1871,High,Clear,Yes,0,32.68333333333334
1538,Low,Clear,Yes,0,26.133333333333333
472,High,Rain,Yes,1,9.866666666666667
1562,Low,Clear,Yes,0,26.533333333333335
1885,High,Rain,No,1,35.41666666666667
1787,Low,Clear,No,1,31.783333333333335
1157,Low,Clear,No,1,21.283333333333335
415,Medium,Rain,No,1,9.916666666666668
1685,High,Rain,Yes,1,30.583333333333332
815,High,Clear,No,1,16.083333333333336
1852,Low,Clear,No,1,32.86666666666667
1288,Low,Rain,Yes,0,22.966666666666665
1264,Low,Clear,Yes,0,21.566666666666666
1559,High,Clear,Yes,0,27.483333333333334
642,Low,Rain,No,1,13.2
1082,Low,Clear,Yes,0,18.533333333333335
1166,Low,Rain,No,1,22.433333333333334
447,Low,Clear,Yes,0,7.45
522,Medium,Rain,Yes,0,10.2
1973,Low,Clear,No,1,34.88333333333333
782,High,Rain,Yes,1,15.033333333333333
1472,Medium,Rain,No,1,28.033333333333335
1729,Low,Clear,Yes,0,29.316666666666666
1374,High,Rain,Yes,1,25.4
1123,High,Rain,Yes,1,21.216666666666665
1461,High,Clear,No,1,27.35
660,Medium,Rain,No,1,14.0
1571,Medium,Rain,Yes,1,28.183333333333334
1931,Low,Rain,Yes,0,33.68333333333333
373,High,Clear,No,1,8.716666666666667
1132,Low,Rain,Yes,0,20.366666666666667
479,Low,Rain,No,1,10.483333333333334
223,Low,Rain,Yes,0,4.716666666666667
1310,Medium,Rain,No,1,25.333333333333332
9,Low,Clear,No,0,1.65
1696,High,Clear,No,1,31.266666666666666
1837,Low,Clear,No,1,32.61666666666667
877,Low,Rain,Yes,0,15.616666666666667
928,Low,Rain,No,1,17.96666666666667
1515,Low,Rain,Yes,0,26.75
1927,Low,Rain,No,1,35.11666666666667
876,Low,Clear,No,0,16.1
906,Medium,Clear,No,1,17.1
1907,High,Rain,Yes,1,34.28333333333333
438,High,Rain,Yes,1,9.3
1620,Low,Clear,Yes,0,27.5
1410,Low,Clear,No,1,25.5
358,Low,Rain,No,1,8.466666666666667
191,High,Rain,No,1,6.683333333333334
1724,Medium,Rain,Yes,1,30.733333333333334
151,Medium,Clear,Yes,0,3.0166666666666666
662,High,Clear,Yes,0,12.033333333333333
668,Medium,Clear,No,1,13.133333333333333
877,Low,Rain,Yes,0,15.616666666666667
392,Low,Rain,Yes,0,7.533333333333333
247,High,Clear,Yes,0,5.116666666666666
1256,Low,Clear,Yes,0,21.433333333333334
1841,Medium,Clear,No,1,33.18333333333334
1757,Low,Clear,Yes,0,29.783333333333335
114,Low,Rain,No,1,4.4
1590,Medium,Rain,No,1,30.0
1140,Medium,Rain,No,1,22.5
657,Low,Clear,No,0,12.45
358,High,Clear,No,1,8.466666666666667
422,Low,Rain,Yes,0,8.033333333333333
1079,Low,Rain,Yes,0,19.483333333333334
768,Medium,Rain,No,1,15.8
1599,Low,Rain,No,1,29.65
1093,Low,Clear,Yes,0,18.716666666666665
703,Medium,Clear,Yes,0,12.216666666666667
273,Low,Clear,No,0,6.05
1088,High,Rain,No,1,22.133333333333333
1675,Low,Clear,Yes,0,28.416666666666668
1158,High,Clear,Yes,0,20.8
1676,Medium,Clear,No,1,30.433333333333334
835,High,Clear,No,1,16.416666666666664
266,High,Rain,No,1,7.933333333333334
15,High,Clear,Yes,0,1.25
1390,Low,Rain,No,1,26.166666666666668
1839,Low,Rain,No,1,33.65
1968,High,Clear,No,1,35.8
